name;Style/IconStyle/Icon/href;longitude;latitude;municipio__id;municipio;uf
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Borrachudo II";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.26678;-19.6125047222222;3131703;Itabira;MG
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Cambucal I";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.2414777777778;-19.6406433333333;3131703;Itabira;MG
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Cambucal II";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.242225;-19.6455922222222;3131703;Itabira;MG
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Cemig I";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.2047569444444;-19.5756180555556;3131703;Itabira;MG
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Cemig II";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.1975363888889;-19.5727002777778;3131703;Itabira;MG
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Conceição";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.2741388888889;-19.6475833333333;3131703;Itabira;MG
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Ipoema";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.2558102777778;-19.6122272222222;3131703;Itabira;MG
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Itabiruçu";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.2862222222222;-19.6853611111111;3131703;Itabira;MG
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Jirau";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.2315566666667;-19.5704805555556;3131703;Itabira;MG
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Piabas";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.2062827777778;-19.5634738888889;3131703;Itabira;MG
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Pontal";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.1829436111111;-19.6254633333333;3131703;Itabira;MG
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Quinzinho";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.257255;-19.6073358333333;3131703;Itabira;MG
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Rio do Peixe";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.2364166666667;-19.6742222222222;3131703;Itabira;MG
"Mineradora: Vale S A Filial: Vale Itabira 
Barragem: Santana";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.1608625;-19.5550941666667;3131703;Itabira;MG
"Mineradora: Gerdau Açominas S.a. 
Barragem: Bacia de Conteção de Finos da PDE-A Norte";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9308611111111;-20.2783888888889;3131901;Itabirito;MG
"Mineradora: Gerdau Açominas S.a. 
Barragem: Bacia de Conteção de Finos da PDE-A Sul";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9272777777778;-20283;3131901;Itabirito;MG
"Mineradora: Gerdau Açominas S.a. 
Barragem: Bacia Lavador de Rodas";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9386277777778;-20.2929083333333;3131901;Itabirito;MG
"Mineradora: Gerdau Açominas S.a. 
Barragem: Dique Norte da PDE 1";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.923025;-20.3018694444444;3131901;Itabirito;MG
"Mineradora: Herculano Mineração Ltda. 
Barragem: Barragem B1";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.9324916666667;-20.2504833333333;3131901;Itabirito;MG
"Mineradora: Herculano Mineração Ltda. 
Barragem: Barragem B2";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9372333333333;-20.2511916666667;3131901;Itabirito;MG
"Mineradora: Herculano Mineração Ltda. 
Barragem: Barragem B3";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9354583333333;-20.2499222222222;3131901;Itabirito;MG
"Mineradora: Herculano Mineração Ltda. 
Barragem: Barragem B4";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.926775;-20.2604388888889;3131901;Itabirito;MG
"Mineradora: Minar Mineração Aredes Ltda. 
Barragem: BARRAGEM DIQUE 2";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8984877777778;-20.2859738888889;3131901;Itabirito;MG
"Mineradora: Minar Mineração Aredes Ltda. 
Barragem: BARRAGEM MINAR";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8995861111111;-20.2817222222222;3131901;Itabirito;MG
"Mineradora: Mineração Serras do Oeste Eireli 
Barragem: Barragem Paciência";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.6857777777778;-20.2104547222222;3131901;Itabirito;MG
"Mineradora: MSM Mineração Serra da Moeda Ltda. 
Barragem: Barragem 1 - Decantação";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.9167833333333;-20.3794694444444;3131901;Itabirito;MG
"Mineradora: MSM Mineração Serra da Moeda Ltda. 
Barragem: Barragem 2 - Decantação";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.9167027777778;-20.3788527777778;3131901;Itabirito;MG
"Mineradora: MSM Mineração Serra da Moeda Ltda. 
Barragem: Barragem 3A - Sedimentação";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9146972222222;-20.377275;3131901;Itabirito;MG
"Mineradora: MSM Mineração Serra da Moeda Ltda. 
Barragem: Barragem 3B - Sedimentação";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9154277777778;-20.3780888888889;3131901;Itabirito;MG
"Mineradora: MSM Mineração Serra da Moeda Ltda. 
Barragem: Barragem 4 - Acumulação";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9150944444444;-20.3777027777778;3131901;Itabirito;MG
"Mineradora: MSM Mineração Serra da Moeda Ltda. 
Barragem: Barragem 5 - Captação";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9214833333333;-20.3739138888889;3131901;Itabirito;MG
"Mineradora: MSM Mineração Serra da Moeda Ltda. 
Barragem: Barragem 6 - Dique Filtrante";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9126888888889;-20.3771861111111;3131901;Itabirito;MG
"Mineradora: MSM Mineração Serra da Moeda Ltda. 
Barragem: barragem 7 - Dique Filtrante";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9169027777778;-20.3794277777778;3131901;Itabirito;MG
"Mineradora: MSM Mineração Serra da Moeda Ltda. 
Barragem: Barragem 8 - Dique Filtrante";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9175083333333;-20.3806666666667;3131901;Itabirito;MG
"Mineradora: MSM Mineração Serra da Moeda Ltda. 
Barragem: Barragem 9 - Dique Filtrante";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9192583333333;-20.3807111111111;3131901;Itabirito;MG
"Mineradora: Safm Mineração Ltda 
Barragem: Barragem Central";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8951708333333;-20.2728758333333;3131901;Itabirito;MG
"Mineradora: Safm Mineração Ltda 
Barragem: Barragem da Grota";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8932777777778;-20.26875;3131901;Itabirito;MG
"Mineradora: Safm Mineração Ltda 
Barragem: Barragem de Aredes";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8982222222222;-20.2757777777778;3131901;Itabirito;MG
"Mineradora: Safm Mineração Ltda 
Barragem: Dique Longitudinal";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9001269444444;-20.273525;3131901;Itabirito;MG
"Mineradora: Vale Itabiritos 
Barragem: Cianita 3";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8817463888889;-20.2112913888889;3131901;Itabirito;MG
"Mineradora: Vale Itabiritos 
Barragem: Maravilhas III";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9083561111111;-20.22086;3131901;Itabirito;MG
"Mineradora: Vale S A Filial: Vale Itabiritos 
Barragem: Cata Branca";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.85675;-20.2331111111111;3131901;Itabirito;MG
"Mineradora: Vale S A Filial: Vale Itabiritos 
Barragem: Maravilhas I";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8732222222222;-20.2249166666667;3131901;Itabirito;MG
"Mineradora: Vale S A Filial: Vale Itabiritos 
Barragem: Maravilhas II";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8916944444444;-20.2144166666667;3131901;Itabirito;MG
"Mineradora: Vale S A Filial: Vale Itabiritos 
Barragem: Mata Porcos";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.8575;-20.3860555555556;3131901;Itabirito;MG
"Mineradora: Companhia Brasileira de Alumínio 
Barragem: Itamarati de Minas";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-42.8716588888889;-21.4552247222222;3132602;Itamarati de Minas;MG
"Mineradora: Nacional de Grafite Ltda 
Barragem: B1";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-45.1335277777778;-20.4442222222222;3133501;Itapecerica;MG
"Mineradora: Nacional de Grafite Ltda 
Barragem: B2";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-45132;-20.4400555555556;3133501;Itapecerica;MG
"Mineradora: Nacional de Grafite Ltda 
Barragem: B4";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-45.1484166666667;-20.4378611111111;3133501;Itapecerica;MG
"Mineradora: Arcelormittal Mineração Serra Azul S.a. 
Barragem: Barragem de Rejeitos";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.3961666666667;-20.1375833333333;3133709;Itatiaiuçu;MG
"Mineradora: Arcelormittal Mineração Serra Azul S.a. 
Barragem: Dique 01 de Terra";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4008308333333;-20.1387119444444;3133709;Itatiaiuçu;MG
"Mineradora: Arcelormittal Mineração Serra Azul S.a. 
Barragem: Dique 2 de Concreto";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4006388888889;-20.1394166666667;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Barragem Captação de Água";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4508805555556;-20.16925;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Barragem Central";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.4061666666667;-20.1475833333333;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Barragem Mina Oeste (Somisa)";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.46;-20.1673333333333;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Barragem Samambaia 0 (Zero)";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.4485475;-20.1729216666667;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique 06";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.45625;-20.1619166666667;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique 14";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4473888888889;-20.1624722222222;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique BIV-3 - Dique Hércules";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4413888888889;-20.1560555555556;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique Couves (MUSA)";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4470833333333;-20.1558888888889;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique da Divisa";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.40525;-20.1363333333333;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique da Mineira";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4358333333333;-20.1503611111111;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique Flotação";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4054722222222;-20.1459166666667;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique Intermediário";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4499444444444;-20.1598333333333;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique Mazano";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4224722222222;-20.1403888888889;3133709;Itatiaiuçu;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique Oeste";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.4545833333333;-20.1709722222222;3133709;Itatiaiuçu;MG
"Mineradora: Minerita Minérios Itaúna Ltda. 
Barragem: Barragem 01 - Jose Jaime";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.3836472222222;-20.13715;3133709;Itatiaiuçu;MG
"Mineradora: Minerita Minérios Itaúna Ltda. 
Barragem: Barragem 02 - Canindé";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.3801888888889;-20.1387;3133709;Itatiaiuçu;MG
"Mineradora: Minerita Minérios Itaúna Ltda. 
Barragem: Barragem 03 - Zé da Grota";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.3865861111111;-20.138425;3133709;Itatiaiuçu;MG
"Mineradora: Minerita Minérios Itaúna Ltda. 
Barragem: Dique 02 - Pitangui";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.3755166666667;-20.1236888888889;3133709;Itatiaiuçu;MG
"Mineradora: Minerita Minérios Itaúna Ltda. 
Barragem: Dique 06 - Véu da Noiva Jusante";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.3750111111111;-20.1315166666667;3133709;Itatiaiuçu;MG
"Mineradora: Minerita Minérios Itaúna Ltda. 
Barragem: Dique 08 - Pátio CMC";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.3795694444444;-20.1335972222222;3133709;Itatiaiuçu;MG
"Mineradora: Minerita Minérios Itaúna Ltda. 
Barragem: Dique de Concreto";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.3766388888889;-20.1318972222222;3133709;Itatiaiuçu;MG
"Mineradora: FERROMINAS - MINERAÇÃO LTDA 
Barragem: Dique BIII-6";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4543861111111;-20.1466722222222;3133808;Itaúna;MG
"Mineradora: FERROMINAS - MINERAÇÃO LTDA 
Barragem: Dique BIII-7";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4514638888889;-20.1468555555556;3133808;Itaúna;MG
"Mineradora: Mbl Materiais Básicos Ltda 
Barragem: Barragem de Rejeito 1";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.4733888888889;-20.1569166666667;3133808;Itaúna;MG
"Mineradora: Mbl Materiais Básicos Ltda 
Barragem: Dique BIII-2";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.4599838888889;-20.1483777777778;3133808;Itaúna;MG
"Mineradora: Mbl Materiais Básicos Ltda 
Barragem: Dique BIII-3";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.4601030555556;-20.1477613888889;3133808;Itaúna;MG
"Mineradora: Mbl Materiais Básicos Ltda 
Barragem: Dique BIII-4";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.4602786111111;-20.1467769444444;3133808;Itaúna;MG
"Mineradora: Mbl Materiais Básicos Ltda 
Barragem: Dique BIII-5";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.4606719444444;-20.1464258333333;3133808;Itaúna;MG
"Mineradora: Saint Gobain do Brasil Produtos Industriais e Para Construção Ltda. 
Barragem: Dique 1";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.6608833333333;-21.3082388888889;3134509;Itutinga;MG
"Mineradora: Saint Gobain do Brasil Produtos Industriais e Para Construção Ltda. 
Barragem: Dique 2";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.6618305555556;-21.3082361111111;3134509;Itutinga;MG
"Mineradora: Saint Gobain do Brasil Produtos Industriais e Para Construção Ltda. 
Barragem: Dique 3";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.6620388888889;-21.3087333333333;3134509;Itutinga;MG
"Mineradora: Ferrous Resources do Brasil Sa 
Barragem: BARRAGEM 7";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.9508611111111;-20.5626111111111;3135407;Jeceaba;MG
"Mineradora: GICS Indústria Comércio e Serviços S.a. Filial: Roberto Eustáquio Silva Pedrosa 
Barragem: CAVA B";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-46.8621111111111;-18.2798611111111;3137106;Lagamar;MG
"Mineradora: Roberto Eustáquio Silva Pedrosa 
Barragem: BARRAGEM B1";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-46.8613258333333;-18.2822319444444;3137106;Lagamar;MG
"Mineradora: Samarco Mineração S A. 
Barragem: Barragem de Germano";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4679444444444;-20.2165;3140001;Mariana;MG
"Mineradora: Samarco Mineração S A. 
Barragem: Barragem Eixo 1";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4601138888889;-20.2104777777778;3140001;Mariana;MG
"Mineradora: Samarco Mineração S A. 
Barragem: Cava do Germano";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4930833333333;-20.1948055555556;3140001;Mariana;MG
"Mineradora: Samarco Mineração S A. 
Barragem: Dique B3 - Pilha de Estéril João Manoel";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.4961058333333;-20.16991;3140001;Mariana;MG
"Mineradora: Samarco Mineração S A. 
Barragem: Dique S3";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4229919444444;-20.2358747222222;3140001;Mariana;MG
"Mineradora: Samarco Mineração S A. 
Barragem: Dique S4";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4108869444444;-20.2412777777778;3140001;Mariana;MG
"Mineradora: Samarco Mineração S A. 
Barragem: Nova Barragem de Santarém";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4416227777778;-20.2306427777778;3140001;Mariana;MG
"Mineradora: Vale Mariana 
Barragem: ED Xingu";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4843722222222;-20.1658277777778;3140001;Mariana;MG
"Mineradora: Vale S A Filial: Vale Mariana 
Barragem: Campo Grande";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4873166666667;-20.1760680555556;3140001;Mariana;MG
"Mineradora: Vale S A Filial: Vale Mariana 
Barragem: Captação Córrego das Almas";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.4680986111111;-20.1580322222222;3140001;Mariana;MG
"Mineradora: Vale S A Filial: Vale Mariana 
Barragem: Dicão Leste";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4123330555556;-20.1392897222222;3140001;Mariana;MG
"Mineradora: Vale S A Filial: Vale Mariana 
Barragem: PDE Engano";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.4246111111111;-20.3380555555556;3140001;Mariana;MG
"Mineradora: Vale S A Filial: Vale Mariana 
Barragem: PDE Fosforoso";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4693108333333;-20.1593075;3140001;Mariana;MG
"Mineradora: Vale S A Filial: Vale Mariana 
Barragem: PDE Lagoa Seca";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.4130833333333;-20.3489722222222;3140001;Mariana;MG
"Mineradora: Vale S A Filial: Vale Mariana 
Barragem: PDE Permanente I";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4376136111111;-20.1845319444444;3140001;Mariana;MG
"Mineradora: Vale S A Filial: Vale Mariana 
Barragem: PDE Permanente II - Fase I";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.4543997222222;-20.2074730555556;3140001;Mariana;MG
"Mineradora: Vale S A Filial: Vale Mariana 
Barragem: PDE Temporária II";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.4484863888889;-20.2151177777778;3140001;Mariana;MG
"Mineradora: Mineral do Brasil Ltda. 
Barragem: Dique Caffaro";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.1623777777778;-20.095525;3140159;Mário Campos;MG
"Mineradora: Mineração Matheus Leme Ltda 
Barragem: Bacia de Decantação 1";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4708333333333;-19.9344444444444;3140704;Mateus Leme;MG
"Mineradora: Mineração Matheus Leme Ltda 
Barragem: Bacia de Decantação 2";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4713888888889;-19.9341666666667;3140704;Mateus Leme;MG
"Mineradora: Mineração Matheus Leme Ltda 
Barragem: Bacia de Decantação 3";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4719444444444;-19.9338888888889;3140704;Mateus Leme;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique 01 Serra Azul - Dique Vai e Volta 1";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4201944444444;-20.1290833333333;3140704;Mateus Leme;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique 02 Serra Azul - Dique Vai e Volta 2";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4225;-20.1302777777778;3140704;Mateus Leme;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique 03 Serra Azul - Dique Vai e Volta 3";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4267027777778;-20.1307361111111;3140704;Mateus Leme;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique 13 - Pains";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4001833333333;-20.1244138888889;3140704;Mateus Leme;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique da Oficina";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4104722222222;-20.1253333333333;3140704;Mateus Leme;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique da Oficina II";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.4135;-20.12625;3140704;Mateus Leme;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique Leste I";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.3712222222222;-20.1213888888889;3140704;Mateus Leme;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique Leste II";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.3717777777778;-20.1202222222222;3140704;Mateus Leme;MG
"Mineradora: Mineração Usiminas S.a. 
Barragem: Dique Leste III";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.37125;-20.1160833333333;3140704;Mateus Leme;MG
"Mineradora: Minerita Minérios Itaúna Ltda. 
Barragem: Dique 01 - Serra Azul";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-44.3855222222222;-20.1197944444444;3140704;Mateus Leme;MG
"Mineradora: Samarco Mineração S A. 
Barragem: Barragem de Decantação de Água e Polpa - EBII - Mineroduto";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-42.3548077777778;-20.3719558333333;3140902;Matipó;MG
"Mineradora: Bauminas Mineração Ltda 
Barragem: Barragem de Mercês";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.3503447222222;-21.1325752777778;3141603;Mercês;MG
"Mineradora: Bauminas Mineração Ltda 
Barragem: BARRAGEM BOM JARDIM";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-42.7149308333333;-21.2115752777778;3142205;Miraí;MG
"Mineradora: Companhia Brasileira de Alumínio 
Barragem: Miraí";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-42.5637627777778;-21.0621547222222;3142205;Miraí;MG
"Mineradora: Amg Mineração S.a. 
Barragem: Volta Grande 1";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.5868611111111;-21.0856111111111;3144508;Nazareno;MG
"Mineradora: Amg Mineração S.a. 
Barragem: Volta Grande 2";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-44.5896666666667;-21.0877777777778;3144508;Nazareno;MG
"Mineradora: Cia Mineradora Catite Duo S. A. 
Barragem: Barragem Mãe D'Água";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.0299166666667;-19.6017138888889;3144706;Nova Era;MG
"Mineradora: Anglogold Ashanti Córrego do Sítio Mineração S.a. 
Barragem: CALCINADOS";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8388888888889;-19.9636111111111;3144805;Nova Lima;MG
"Mineradora: Anglogold Ashanti Córrego do Sítio Mineração S.a. 
Barragem: COCURUTO";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8294444444444;-19.9736111111111;3144805;Nova Lima;MG
"Mineradora: EXTRATIVA MINERAL LTDA 
Barragem: Barragem de Contenção de Sólidos Carreados";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9032472222222;-20.1100166666667;3144805;Nova Lima;MG
"Mineradora: EXTRATIVA MINERAL LTDA 
Barragem: Dique - Pilha de Rejeito";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.9088;-20.110225;3144805;Nova Lima;MG
"Mineradora: EXTRATIVA MINERAL LTDA 
Barragem: Pilha Barragem";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.9079166666667;-20.1124166666667;3144805;Nova Lima;MG
"Mineradora: Minerações Brasileiras Reunidas Sa Filial: MBR Paraopeba 
Barragem: B3/B4";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.9543611111111;-20.0476111111111;3144805;Nova Lima;MG
"Mineradora: Minerações Brasileiras Reunidas Sa Filial: MBR Paraopeba 
Barragem: B6";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.9640833333333;-20.05825;3144805;Nova Lima;MG
"Mineradora: Minerações Brasileiras Reunidas Sa Filial: MBR Paraopeba 
Barragem: B7";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.9613333333333;-20.0611388888889;3144805;Nova Lima;MG
"Mineradora: Minerações Brasileiras Reunidas Sa Filial: MBR Paraopeba 
Barragem: Taquaras";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.9291388888889;-20.0393333333333;3144805;Nova Lima;MG
"Mineradora: Pedras Congonhas Extração Arte e Ind. Ltda 
Barragem: Dique de Contenção de Finos";http://maps.google.com/mapfiles/ms/icons/red-dot.png;-43.8737222222222;-20.1161111111111;3144805;Nova Lima;MG
"Mineradora: Vale Itabiritos 
Barragem: Cianita 2";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8791191666667;-20.1972430555556;3144805;Nova Lima;MG
"Mineradora: Vale Paraopeba 
Barragem: 6";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8827777777778;-19.96;3144805;Nova Lima;MG
"Mineradora: Vale Paraopeba 
Barragem: 7a";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8852777777778;-19.9655555555556;3144805;Nova Lima;MG
"Mineradora: Vale S A Filial: Vale Itabiritos 
Barragem: Cianita 1";http://maps.google.com/mapfiles/ms/icons/yellow-dot.png;-43.8670833333333;-20.1965833333333;3144805;Nova Lima;MG
